codigo,descricao,unidade,grupo_macro,subgrupo
1482,Bracadeiras Metalicas,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1483,Aneis Guia,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1484,Mao de Obra Instalacao Sistema Para-Raio,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1495,Mao de Obra Instalacao Sistema Luz Obstaculo,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1500,Maquinas Basculante,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1501,Quadros de Comando CRT 7000,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1502,Radio Controle,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1503,Instalacoes de Recalque,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1504,Execucao de Poco,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1505,Rede Eletrica Principal,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1506,Rede Eletrica Secundaria,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1507,Instalacao Rede de Agua,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1508,Instalacao Rede de Esgoto,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1509,Banca de Armacao,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1510,Banca de Eletrica,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1511,Banca de Formas,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1512,Banca de Hidraulica,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1513,Instalacao Provisoria de Betoneira,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1514,Instalacao Provisoria de Grua,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1515,Adaptacao de Construcao Existente,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
1783,Taxa Ligacao Provisoria Monofasica,vb,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
4678,ITBI - Imposto de Transmissão de Bens Imóveis,un,04 - Verbas,"04.002 - Verbas, Taxas e Impostos"
12,Isolante Roldana de Porcelana 72x72cm,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
14,Conector Bimetal,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
222,Trilho Eletrificado,m,02 - Materiais,02.005 - Materiais Elétricos Diversos
260,Plafunier,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
270,Receptaculo Para Fluorescente 1478P Lorenzetti,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
286,Braco Aluminio Medio Para Chuveiro,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
289,Pino Para Juncao Preto,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
290,Grampo Para Fio Duplo Miguelao,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
291,Porta Lampada Reto,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
321,Suporte Pendente Preto,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
357,Rodape Eletrico,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
398,Canto Externo Para Rodape Eletrico,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
399,Canto Interno Para Rodape Eletrico,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
409,Terminal Direito de Rodape Eletrico,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
411,Terminal Esquerdo de Rodape Eletrico,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
413,Adaptador Para Rodape Eletrico,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
414,Tampa de Ligacao Para Rodape Eletrico,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
520,Calhas Para Lampadas,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
521,Reator 2x40 Partida Rapida,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
536,Conector Split-Bolt,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
537,Conector de Medicao,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
538,Quadro Distribuicao Antena Coletiva,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
559,Start Lorenzetti,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
588,Tampa Caixa Externa Celesc 60x60x6cm,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
589,Tampa Caixa Externa Celesc 60x60x8cm,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
590,Tampa Caixa Externa Celesc 70x46x8cm,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
591,Tampa Caixa Passagem Celesc 46x70x6cm,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
592,Tampa Caixa Passagem Telesc 46x70x6cm,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
593,Tampa Caixa Telefone 100x100cm,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
618,Espera BJ 10 x 15,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
658,Super Ducha Fame 220 Wts 0008,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
659,Chuveiro Eletrico Ducha Jet Set,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
666,Chuveiro Eletrico Luxo Blindado,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
667,Chuveiro Eletrico Maxi Ducha,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
668,Chuveiro Eletrico Standart,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
669,Chuveiro Eletrico Ducha Linha Top 6050,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
670,Chuveiro Eletrico com Articulacao 1993Tc,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
671,Chuveiro Eletrico Higienica 1995TC,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
672,Ducha Super Luxo JD Cromada,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
673,Ducha Super Luxo JD Colorida,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
867,Chuveiro Eletrico Chua,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
919,Quadro Para TC,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
920,Quadro Para Medicao Com Demanda M.D.R,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
923,Y - 1000 com Reator e Lampada,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
924,Y- 500 com Reator e Lampada,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
926,Transformador 45 KVA  25KV em Poste,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
927,Chave Fuzivel 25K Para Poste,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
936,Fixador Olhal,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1164,Receptaculo,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1288,Reator Partida Rapida 2x20W,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1289,Calha Para Fluorescente 2x20W,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1290,Calha Para Fluorescente 2x40W,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1350,Quadro Metalico 55x55cm,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1354,Arranques 55x55cm,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1355,Arranques 110cm,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1356,Finais Angulos,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1486,Isoladores de Cano,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1487,Isoladores de Canto,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1488,Isoladores de Descida,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1489,Cano,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1492,Haste de Terra 5/8x3m,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1496,Rele Fotoeletrico,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1497,Base Para Rele,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1521,"Haste Terra 2,40",m,02 - Materiais,02.005 - Materiais Elétricos Diversos
1525,Tampa Caixa Celesc 40x60,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1785,Fita Isolante,m,02 - Materiais,02.005 - Materiais Elétricos Diversos
1786,Pino Porcelana 3 Polos 30 Amperes,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1787,Pino Porcelana 2 Polos 20 Amperes,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1859,"Bucha Aluminio Para Eletroduto Roscavel 1""",un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1863,"Bracadeira Tipo D 1""",un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1865,"Bracadeira Tipo D 3/4""",un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1871,Conector Parafuso Fundido 8,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1877,"Haste Terra Cant. 1,5m",un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1878,"Haste Terra Cant. 1,0m",un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1880,Caixa Concreto Aterramento,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1881,"Curva Aluminio 180x1.1/2""",un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1882,"Bracadeira Para Pontalete 1.1/2""",un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1883,"Bracadeira Para Armacao 1.1/2""",un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1885,Roldana Porcelana 72x72,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1886,Poste Madeira 7m,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1887,Armacao Pres-Bow sem Isolamento 4x4,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1888,Armacao Pres-Bow sem Isolamento 2x2,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1889,Medidor Trifasico Entrada Baixa Tensao Com.,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1890,Caixa Medidor Monofasica,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1891,Material Eletrico Para Instalacao Provisoria,vb,02 - Materiais,02.005 - Materiais Elétricos Diversos
1900,Chuveiro,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1901,Cano Para Chuveiro,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
1914,Chuveiro Popular,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
2125,Bracadeira Para Condutor PVC 88mm,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
4676,CHUVEIRO ELETRICO,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
4677,CHUVEIRO ELETRICO,un,02 - Materiais,02.005 - Materiais Elétricos Diversos
15,Tubo Soldável 20mm 6m,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
16,Tubo Soldável Ponta Bolsa 25mm 6m,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
17,Tubo Soldável 6m 32mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
20,Tubo Soldável Ponta Bolsa 6m 20mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
23,Tubo Soldável Ponta Bolsa 6m 32mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
35,Tubo Soldavel Ponta Bolsa 40mm 6m,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
39,Tubo Soldavel Ponta Bolsa 6m 50mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
40,Tubo Soldavel Ponta Bolsa 60mm 6m,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
41,Bucha Reducao Curta Soldavel 25x20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
42,Bucha Reducao Curta Soldavel 32x25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
45,Bucha Reducao Curta Soldavel 40x32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
46,Bucha Reducao Curta Soldavel 50x40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
47,Bucha Reducao Curta Soldavel 60x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
48,Bucha Reducao Curta Soldavel 75x60mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
49,Bucha Reducao Longa Soldavel 32x20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
50,Bucha Reducao Longa Soldavel 40x20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
51,Bucha Reducao Longa Soldavel 40x25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
52,Bucha Reducao Longa Soldavel 50x25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
53,Bucha Reducao Longa Soldavel 50x32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
54,Captador Soldavel 20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
55,Captador Soldavel 25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
56,Captador Soldavel 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
57,Captador Soldavel 32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
58,Captador Soldavel 60mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
59,Cruzeta Soldavel 20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
60,Cruzeta Soldavel 32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
61,Curva 45 Soldavel 32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
62,Curva 45 Soldavel 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
63,Curva 90 Soldavel 20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
64,Curva 90 Soldavel 25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
65,Curva 90 Soldavel 32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
66,Curva 90 Soldavel 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
67,Joelho 45 Soldavel 20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
68,Joelho 45 Soldavel 25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
69,Joelho 45 Soldavel 32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
70,Joelho 45 Soldavel 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
71,Joelho 45 Soldavel 60mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
72,Joelho 45 Soldavel 75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
73,Joelho 90 Soldavel 20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
74,Joelho 90 Soldavel 25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
75,Joelho 90 Soldavel 32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
76,Joelho 90 Soldavel 40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
77,Joelho 90 Soldavel 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
78,Joelho 90 Soldavel 60mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
79,Joelho 90 Soldavel 75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
80,Joelho Reducao 90 Soldavel 25x20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
81,Joelho Reducao 90 Soldavel 32x25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
82,Joelho Reducao 90 Soldavel 40x32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
83,Luva Soldavel 20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
84,Luva Soldavel 25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
85,Luva Soldavel 32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
86,Luva Soldavel 40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
87,Luva Soldavel 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
88,Luva Soldavel 60mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
89,Luva Reducao Soldavel 25x20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
90,Luva Reducao Soldavel 32x25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
91,Luva Reducao Soldavel 40x32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
92,Te 90 Soldavel 20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
93,Te 90 Soldavel 25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
94,Te 90 Soldavel 32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
95,Te 90 Soldavel 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
96,Te Reducao 90 Soldavel 25x20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
97,Te Reducao 90 Soldavel 32x25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
98,Te Reducao 90 Soldavel 40x32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
99,Te Reducao 90 Soldavel 50x25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
100,Te Reducao 90 Soldavel 50x20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
101,Te Reducao 90 Soldavel 50x32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
105,Tubo Esgoto Leve 6m 125mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
106,Tubo Esgoto Leve 6m 150mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
107,Tubo Esgoto Leve 6m 200mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
108,Tubo Esgoto Leve 6m 250mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
109,Tubo Esgoto Ponta Bolsa 6m 40mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
110,Tubo Esgoto Ponta Bolsa 6m 50mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
111,Tubo Esgoto Ponta Bolsa 6m 75mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
112,Tubo Esgoto Ponta Bolsa 6m 100mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
113,Tubo Esgoto Ponta Bolsa 6m 150mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
114,Tubo Esgoto Ponta Bolsa Anel 6m 050-060,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
115,Tubo Esgoto Ponta Bolsa Anel 6m 060-075,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
116,Tubo Esgoto Ponta Bolsa Anel 6m 075-085,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
117,Tubo Esgoto Ponta Bolsa Anel 6m 100-110,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
118,Tubo Esgoto Ponta Bolsa Anel 6m 125-140,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
119,Tubo Esgoto Ponta Bolsa Anel 6m 180-200,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
120,Tubo Esgoto Ponta Bolsa Anel 6m 220-250,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
121,Tubo Esgoto Ponta Bolsa Anel 6m 270-300,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
122,Tubo Esgoto Ponta Bolsa Virola 6m 50mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
123,Tubo Esgoto Ponta Bolsa Virola 6m 75mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
124,Tubo Esgoto Ponta Bolsa Virola 6m 100mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
125,Tubo Esgoto Ponta Bolsa Virola 6m 150mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
126,Tubo Esgoto Ponta Lisa 6m 40mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
127,Tubo Esgoto Ponta Lisa 6m 50mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
128,Tubo Esgoto Ponta Lisa 6m 75mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
129,Tubo Esgoto Ponta Lisa 6m 100mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
130,Tubo Esgoto Ponta Lisa 6m 150mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
131,Anel de Borracha Esgoto 40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
132,Anel de Borracha Esgoto 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
133,Anel de Borracha Esgoto 75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
134,Anel de Borracha Esgoto 100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
135,Bucha Reducao Longa Esgoto 50x40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
136,Captador de Esgoto 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
137,Captador de Esgoto 75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
138,Captador de Esgoto 100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
139,Captador de Esgoto 150mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
140,"Curva Galvanizada 90 3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
141,"Curva Galvanizada 90 1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
142,"Curva Galvanizada 90 1.1/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
143,Curva 45 Curta Esgoto 100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
144,Curva 45 Longa Esgoto 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
145,Curva 45 Longa Esgoto 75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
146,Curva 45 Longa Esgoto 100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
147,Curva 90 Longa Esgoto 100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
148,Curva Visita 45 Esgoto 100x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
149,Curva 90 Curta Esgoto 40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
150,Curva 90 Curta Esgoto 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
151,Curva 90 Curta Esgoto 75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
152,Curva 90 Curta Esgoto 100x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
153,Curva 90 Curta Esgoto 100x75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
154,Curva 90 Curta Esgoto 100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
155,Joelho 45 Esgoto 40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
156,Joelho 45 Esgoto 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
157,Luva Reducao Soldavel 60x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
158,Joelho 45 Esgoto 75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
159,Joelho 45 Esgoto 100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
160,Joelho 90 Esgoto 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
161,Joelho 90 Esgoto 75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
162,Joelho 90 Esgoto 100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
163,Joelho 90 Esgoto 40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
164,"Joelho 90 Liso Roscavel 40x1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
165,"Joelho 90 Liso Roscavel Esgoto 40x1. 1/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
166,Joelho Visita 45 Esgoto 100x75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
167,Joelho Visita 90 Esgoto 75x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
168,Joelho Visita 90 Esgoto 100x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
169,Juncao Dupla Esgoto 50x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
170,Juncao Dupla Esgoto 75x75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
171,Juncao Dupla Esgoto 100x100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
172,Juncao Simples Esgoto 40x40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
173,Juncao Simples Esgoto 50x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
174,Juncao Simples Esgoto 75x75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
175,Juncao Simples Esgoto 100x100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
176,Juncao Simples Reducao Esgoto 75x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
177,Juncao Simples Reducao Esgoto 100x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
178,Juncao Simples Reducao Esgoto 100x75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
179,Juncao Simples Reducao Esgoto 150x75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
180,Juncao Simples Reducao Esgoto 150x100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
181,Luva Dupla Esgoto 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
182,Luva Dupla Esgoto 75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
183,Luva Dupla Esgoto 100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
